Review #,Brand,Variety,Style,Country,Stars,Top Ten
1053,A SHA DRY NOODLE,Dry Noodle Tainan Noodle - Sesame Sauce,Pack,Taiwan,4.0,False
1052,A SHA DRY NOODLE,Dry Noodle Hakka Noodle - Chili Sauce,Pack,Taiwan,4.25,False
1051,MARUCHAN,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75,False
1050,KNORR,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,3.0,False
1049,MR. NOODLES,Bowl Beef Simulated Flavor,Bowl,Canada,2.0,False
1048,OTTOGI,Cheese Bokki,Cup,South Korea,3.5,False
1047,NEW TOUCH,Yakisoba Noodle,Tray,Japan,4.0,False
1046,MYOJO,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,USA,4.0,False
1045,NISSIN,Chow Mein Chicken,Tray,USA,3.5,False
1044,NONGSHIM,Shin Ramyun Noodle Spicy Mushroom,Bowl,China,3.25,False
1043,CHEWY,Rice Vermicelli Satay Chicken,Pack,China,3.0,False
1042,NONGSHIM,Potato Pork Ramyun,Pack,China,5.0,False
1041,KO LEE,Instant Noodles Super Chow Mein,Pack,UK,4.0,False
1040,WESTERN FAMILY,Instant Noodles Vegetable Flavour,Pack,Canada,1.0,False
1039,MARUCHAN,Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables,Bowl,USA,4.25,False
1038,ITOMEN,Chanponmen,Pack,Japan,4.25,False
1037,EMART,Dare You Habanero Jjamppong,Pack,South Korea,4.0,False
1036,GOLDEN WHEAT,Korean Style Spicy Shrimp Noodle Soup,Bowl,China,3.5,False
1035,WEI LIH,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,3.5,False
1034,WESTERN FAMILY,Instant Noodles In A Cup Spicy Chicken,Cup,Canada,2.25,False
1033,NISSIN,King Cup Noodle BBQ Chicken & Onion,Cup,Japan,3.75,False
1032,MAMA,Authentic Thai Cuisine Pad Thai,Pack,Thailand,4.0,False
1031,HOMYEONDANG,Premium Noodle House Don Ramyun,Pack,South Korea,4.0,False
1030,SAMYANG,60 Ingredients Assorted Vegetable SK Version,Pack,South Korea,3.75,False
1029,SAMYANG,Nagasaki Crab Jjampong,Pack,South Korea,5.0,False
1028,SAMYANG,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),Pack,South Korea,4.0,False
1027,SAMYANG,Yukgaejang Beef Ramyun,Bowl,South Korea,4.0,False
1026,SAMYANG,Bajirak Kalgugsu,Pack,South Korea,3.75,False
1025,SAMYANG,Hot Chacharoni,Pack,South Korea,3.75,False
1024,HOMYEONDANG,Premium Noodle House Tofu Fried Noodle,Pack,South Korea,3.5,False
1023,SAMYANG,Samyang Ramyun,Pack,South Korea,4.5,False
1022,HOMYEONDANG,Premuim Noodle House Crab Jjampong,Pack,South Korea,5.0,False
1021,SAMYANG,Beef Flavor Ramyun (SK Version),Pack,South Korea,4.25,False
1020,SAMYANG,Nagasaki Jjampong,Bowl,South Korea,4.75,False
1019,SAMYANG,Kimchi Ramyun (SK Version),Pack,South Korea,4.0,False
1018,SAMYANG,Ganjjampong,Pack,South Korea,4.25,False
1017,SAMYANG,Sutah (SK Version),Pack,South Korea,3.75,False
1016,NISSIN,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,USA,3.5,False
1015,TRADITION,Oriental Style Ramen Noodle Soup,Pack,USA,2.75,False
1014,NISSIN,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,4.25,False
1013,VINA ACECOOK,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,3.5,False
1012,UNOX,Good Noodles Oosterse Kip (Oriental Chicken),Pack,Holland,3.5,False
1011,MARUCHAN,Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables,Bowl,USA,4.0,False
1010,GOLDEN WHEAT,Korean Style Spicy Beef Noodle Soup,Bowl,China,3.75,False
1009,WESTERN FAMILY,Instant Noodles In A Cup Oriental,Cup,Canada,2.0,False
1008,OTTOGI,Sesame Flavor Noodle Bowl,Bowl,South Korea,3.5,False
1007,NISSIN,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,4.5,False
1006,AMINO,Barszcz czerwony (Borscht),Pack,Poland,4.0,False
1005,FOUR SEAS,Chicken Flavour,Bowl,China,2.75,False
1004,WAI WAI,Artificial Pork Flavour,Pack,Thailand,3.0,False
1003,NISSIN,Chow Mein Spicy Teriyaki Beef,Tray,USA,4.5,False
1002,MR. NOODLES,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,2.0,False
1001,PALDO,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,3.5,False
1000,MARUCHAN,Yakisoba Beef Taco Flavor,Tray,USA,4.25,False
999,POT NOODLE,Tony's Doner Kebab,Cup,UK,1.5,False
998,NONGSHIM,Shin Ramyun Black Spicy Beef,Cup,South Korea,4.5,False
997,SAKURAI,Miso Stew Instant Udon (Winter),Pack,Japan,4.25,False
996,MARUCHAN,Bowl Chicken Flavor,Bowl,USA,4.0,False
995,KO LEE,Instant Noodles Beef,Pack,UK,3.0,False
994,WAI WAI,Tom Yum Shrimp Flavour,Pack,Thailand,3.25,False
993,UNOX,Sate,Pack,Holland,3.5,False
992,PRIMA TASTE,Singapore Laksa La Mian,Pack,Singapore,5.0,True
991,PRIMA TASTE,Singapore Curry La Mian,Pack,Singapore,5.0,True
990,NISSIN,Pan Asian Kitchen Spicy Pad Thai,Tray,USA,2.75,False
989,GS25,Gonghwachun Jjamppong,Pack,South Korea,4.0,False
988,AMINO,Ogorkowa,Pack,Poland,3.25,False
987,TRIDENT,Singapore Soft Noodles,Pack,Australia,2.75,False
986,PALDO,Jong-Gah-Jip Kimchi Ramen,Pack,South Korea,4.0,False
985,KO LEE,Go Noodles Thai Hot & Spicy Tom Yum,Cup,UK,1.0,False
984,SUN NOODLE,Ramen Shoyu Flavor,Tray,USA,5.0,False
983,SUN NOODLE,Tantanmen Spicy Sesame (Mild),Tray,USA,3.75,False
982,SUN NOODLE,Ramen Miso Flavor,Tray,USA,5.0,False
981,S&S,Saimin,Pack,USA,4.0,False
980,SUN NOODLE,Cold Ramen Soy Sauce Vinaigrette,Tray,USA,4.0,False
979,SUN NOODLE,Nama Soba Buckwheat Noodle,Tray,USA,4.0,False
978,SUN NOODLE,Ramen Pork Flavor,Tray,USA,5.0,False
977,SUN NOODLE,Yakisoba,Pack,USA,4.5,False
976,NISSIN,Donbei Tensoba,Bowl,Japan,4.0,False
975,OTTOGI,Spaghetti Ramen,Bowl,South Korea,4.5,False
974,POT NOODLE,Chilli Beef Flavour,Cup,UK,2.25,False
973,ANNIE CHUN'S,Ramen House Spicy Chicken Ramen,Pack,USA,4.0,False
972,SPRINGLIFE,Spinach With Organic Noodles,Pack,China,3.0,False
971,ANNIE CHUN'S,Soup Bowl Chinese Chicken,Bowl,USA,4.25,False
970,ANNIE CHUN'S,Noodle Express Spicy Szechuan,Tray,USA,2.0,False
969,ANNIE CHUN'S,Soup Bowl Vietnamese Pho,Bowl,USA,4.0,False
968,ANNIE CHUN'S,Noodle Express Teriyaki,Tray,USA,3.0,False
967,ANNIE CHUN'S,Soup Bowl South Korean Kimchi,Bowl,USA,4.5,False
966,ANNIE CHUN'S,Ramen House Spring Vegetable Ramen,Pack,USA,4.0,False
965,ANNIE CHUN'S,Noodle Express Chinese Chow Mein,Tray,USA,3.75,False
964,NISSIN,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5.0,False
963,POT NOODLE,Mr. Chu’s Golden Noodle No. 7 Sticky Rib,Cup,UK,3.25,False
962,NONGSHIM,Bowl Noodle Soup Spicy Seafood Flavor (New Version),Bowl,USA,4.25,False
961,TRIDENT,Chow Mein Soft Noodles,Pack,Australia,2.75,False
960,NISSIN,Bowl Noodles Hot & Spicy Super Picante,Bowl,USA,3.25,False
959,SAKURAI,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,3.25,False
958,SAKURAI,Soy Sauce Ramen,Bowl,Japan,4.25,False
957,SAKURAI,100% Vegetarian Soy Sauce Flavor,Pack,Japan,4.25,False
956,SAKURAI,Sesame Noodles,Pack,Japan,5.0,False
955,SAKURAI,Miso Ramen,Bowl,Japan,4.0,False
954,SAKURAI,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,3.25,False
953,SAKURAI,Soy Sauce Ramen,Pack,Japan,4.75,False
952,POT NOODLE,Sweet & Spicy,Cup,UK,3.5,False
951,VIFON,Pomidorowa (Mild Tomato),Pack,Poland,4.0,False
950,OTTOGI,Kiss Myon,Cup,South Korea,3.75,False
949,KO LEE,Instant Noodles Chicken ,Pack,UK,3.5,False
948,TRIDENT,Hot & Spicy 2 Minute Noodles,Pack,Australia,3.5,False
947,MARUCHAN,Yakisoba Jalapeno Cheddar,Tray,USA,4.0,False
946,RIGHT FOODS,Dr. McDougall's Vegan Chicken Ramen,Cup,USA,1.75,False
945,POT NOODLE,Jamaican Jerk!,Cup,UK,2.75,False
944,WAI WAI,Oriental Style Instant Noodles (Dry method),Pack,Thailand,3.0,False
943,AMINO,Zurek,Pack,Poland,3.25,False
942,KAMFEN,E-men Lobster Soup,Pack,China,3.25,False
941,KO LEE,Go Noodles Chicken Special,Pack,UK,3.75,False
940,WAI WAI,Sour Soup Flavor,Pack,Thailand,3.5,False
939,POT NOODLE,Sweet & Sour,Cup,UK,3.75,False
938,MARUCHAN,Yakisoba Four Cheese,Tray,USA,3.75,False
937,MAMA,Shrimp (TOM YUM),Pack,Thailand,3.75,False
936,YAMACHAN,Mild Tonkotsu,Pack,USA,5.0,False
935,MARUCHAN,Beef,Cup,USA,3.5,False
934,NONGSHIM,Jinjja Jinjja Flamin' Hot & Nutty,Pack,USA,5.0,True
933,PALDO,Kokomen Spicy Chicken,Cup,South Korea,4.5,False
932,PALDO,Namja Ramen (USA version),Pack,South Korea,5.0,False
931,KAMFEN,dried Mix Noodles Soya Bean Paste,Tray,China,3.75,False
930,MARUCHAN,35% Less Sodium Beef,Cup,USA,3.5,False
929,VINA ACECOOK,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,3.75,False
928,KAMFEN,Dried Mix Noodles Artificial Spicy Pork,Tray,China,4.0,False
927,PALDO,Kokomen Spicy Chicken,Bowl,South Korea,4.75,False
926,IBUMIE,VegeMee Vegetarian Flavour,Pack,Malaysia,2.75,False
925,EMART,Dare You! Habanero Ramen,Pack,South Korea,3.75,False
924,MARUCHAN,35% Less Sodium Chicken,Pack,USA,3.75,False
923,IBUMIE,LadMee Hot Pepper,Pack,Malaysia,3.5,False
922,SUNLEE,Shitake Mushroom Vernicalli,Bowl,Thailand,1.25,False
921,OTTOGI,Jjajang Bokki,Bowl,South Korea,3.5,False
920,SHIRAKIKU,Hot & Spicy Udon,Pack,USA,3.0,False
919,MARUCHAN,35% Less Sodium Beef,Pack,USA,3.5,False
918,NONGSHIM,Tempura Udon Flavor Cup Ramyun,Cup,South Korea,4.5,False
917,VINA ACECOOK,Good Chicken Abalone Bean Vermicelli,Pack,Vietnam,3.25,False
916,GOKU UMA,Seafood Flavor Japanese Noodles,Bowl,Japan,4.25,False
915,WAI WAI,Casserole Beef Flavour,Pack,Thailand,3.5,False
914,NISSIN,Ramen Shop Sapporo Miso,Pack,Japan,4.0,False
913,NONGSHIM,Spicy Shrimp Cup Ramyun,Cup,South Korea,4.25,False
912,MARUCHAN,Instant Lunch Shrimp,Cup,USA,3.75,False
911,NISSIN,Top Ramen Cucharealo Habanero Shrimp,Pack,USA,3.75,False
910,PALDO,Namja Ramyun,Bowl,South Korea,4.25,False
909,INDOMIE,Kriuuk Bawang,Pack,Indonesia,4.25,False
908,SAPPORO ICHIBAN,Original Flavor,Cup,USA,3.5,False
907,NONGSHIM,Neoguri Spicy Seafood,Cup,South Korea,4.0,False
906,DADDY,Kari 365 Curry Flavour,Pack,Malaysia,5.0,False
905,TRADITION,Vegetable Instant Noodle soup,Cup,USA,3.25,False
904,MYOJO,Ippei-chan Yomise-No Yakisoba Oriental,Tray,Japan,4.75,False
903,HAN'S SOUTH KOREA,Rice Noodle With Seafood Flavored Soup,Tray,South Korea,3.5,False
902,SUNLEE,Pho Bo Beef Flavour Rice Stick,Bowl,Thailand,3.25,False
901,SARIMI,Rasa Ayam Bawang,Pack,Indonesia,3.5,False
900,MARUCHAN,Instant Lunch Chicken,Cup,USA,3.5,False
899,FMF,Chow Tomato ,Pack,Fiji,4.25,False
898,LONG KOW,Crystal Noodles Savory Shoyu,Cup,China,1.5,False
897,FMF,Chow Masala,Pack,Fiji,4.0,False
896,VINA ACECOOK,Good Tomyum Kung Bean Vermicelli,Pack,Vietnam,3.5,False
895,SUPERMI,Sedaaap Mi Goreng,Pack,Indonesia,5.0,False
894,HAN'S SOUTH KOREA,Rice Noodle With Kimchi Flavored Soup,Tray,South Korea,3.0,False
893,PALDO,Bowl Noodle Shrimp Flavor,Bowl,South Korea,3.25,False
892,ABC,Selera Pedas Hot Tomato Soup Flavor,Pack,Indonesia,4.5,False
891,VINA ACECOOK,Hao Hao Mushroom,Pack,Vietnam,2.75,False
890,UNIF / TUNG I,Mushroom Flavor Ramen Noodles,Pack,Vietnam,3.5,False
889,YAMACHAN,Rich Shoyu Ramen,Pack,USA,4.0,False
888,YAMACHAN,Nagasaki Sara Udon Chicken ,Pack,USA,4.25,False
887,YAMACHAN,Cold Noodles With Lemon Soy Dressing,Pack,USA,4.0,False
886,YAMACHAN,Tonkotsu-Shoyu Rich Pork Flavor Ramen,Pack,USA,4.75,False
885,YAMACHAN,Miso Ramen Rich Sapporo Miso,Pack,USA,5.0,False
884,YAMACHAN,Miso Ramen - Mild,Pack,USA,4.0,False
883,YAMACHAN,Shio Ramen Seafood Mild,Pack,USA,4.5,False
882,SUPERMI,GoBang,Pack,Indonesia,5.0,False
881,HAN'S SOUTH KOREA,Rice Noodle With Hot & Spicy,Tray,South Korea,3.25,False
880,GOLDEN WHEAT,South Korean Style Seafood,Cup,China,2.75,False
879,SONG HAK,Rice Topokki,Bowl,South Korea,5.0,False
878,NISSIN,Top Ramen Short Cuts Lime Chili,Pack,USA,3.75,False
877,NONGSHIM,Shin Bowl (New),Bowl,USA,4.25,False
876,SARIMI,Soto Koya Pedasss,Pack,Indonesia,3.25,False
875,SUNLEE,Artificial Chicken Rice Vermicelli,Bowl,Thailand,2.5,False
874,FUJI MENGYO,Nabeyaki Udon,Bowl,Japan,3.5,False
873,VIFON,Viet Rice Noodles Chicken,Pack,Vietnam,3.5,False
872,NONGSHIM,Chapagetti,Bowl,USA,5.0,False
871,DRAGONFLY,Artificial Hot & Sour Shrimp,Pack,China,4.0,False
870,SUPERMI,Mi Keriting Rasa Ayam Bawang,Pack,Indonesia,3.75,False
869,VINA ACECOOK,Good Chicken Bean Vermicelli,Pack,Vietnam,3.25,False
868,CJ CHEILJEDANG,Katsuobushi Udon,Bowl,South Korea,3.75,False
867,INDOMIE,Rasa Coto Makassar,Pack,Indonesia,4.0,False
866,MASTER KONG,Mianba,Pack,China,4.0,False
865,LITTLE COOK,Stewed Duck,Cup,Thailand,3.0,False
864,UNIF / TUNG I,Chinese Spices Tong Tsai Bean Vermicelli,Pack,Taiwan,3.5,False
863,INDOMIE,Special Fried Curly Noodle (Local),Pack,Indonesia,5.0,False
862,NISSIN,Top Ramen Short Cuts Roast Chicken,Pack,USA,4.25,False
861,VINA ACECOOK,Hao Hao Mi Chay Vegetarian,Pack,Vietnam,3.25,False
860,BAIJIA,Artificial Pickled Cabbage Fish,Pack,China,2.75,False
859,TRADITION,Imitation Chicken Vegetarian,Cup,USA,3.75,False
858,INDOMIE,Rasa Mi Cakalang,Pack,Indonesia,4.5,False
857,SEMPIO,Seafood Vermicelli Anchovy,Bowl,South Korea,4.25,False
856,LITTLE COOK,Mushroom Vegetarian,Bowl,Thailand,4.75,False
855,VINA ACECOOK,Bestcook Hot & Sour Shrimp,Bowl,Vietnam,4.25,False
854,LONG KOW,Crystal Noodles Hot & Sour,Bowl,China,3.5,False
853,DONGWON,RaUdong Unfried Noodle With Kimchi,Bowl,South Korea,4.5,False
852,SUPERMI,Sedaaap Mi Kuah Rasa Kari Ayam,Pack,Indonesia,4.0,False
851,DRAGONFLY,Artificial Pork Ribs,Bowl,China,3.5,False
850,NISSIN,Top Ramen Short Cuts Chicken,Pack,USA,4.0,False
849,NISSIN,Top Ramen Cucharealo Tomato Chicken,Pack,USA,3.5,False
848,GOLDEN WHEAT,South Korean Style Spicy Pork,Cup,China,3.5,False
847,ITOMEN,Sansai Soba Edible Wld Plant,Bowl,Japan,3.25,False
846,VIFON,Mi Kim Chee,Pack,Vietnam,3.75,False
845,NONGSHIM,Doong Ji Cold Noodle Chilled Broth,Pack,South Korea,4.25,False
844,MAGGI,2 Minute Noodles Perencah Asam Laksa,Pack,Malaysia,4.0,False
843,NISSIN,Top Ramen Short Cuts Beef,Pack,USA,3.5,False
842,JML,Artificial Stew Beef,Bowl,China,3.75,False
841,NONGSHIM,Chapagetti (South Korean),Pack,South Korea,4.0,False
840,CHEWY,Stir Rice Vermicelli Singaporean Laksa,Tray,China,3.75,False
839,CJ CHEILJEDANG,Mild Bean Curd Stew,Cup,South Korea,2.0,False
838,SARIMI,Soto Koya Gurih,Pack,Indonesia,4.0,False
837,NISSIN,Top Ramen Cucharealo Picante Chicken,Pack,USA,4.5,False
836,BINH TAY,Mi Chay Vegetarian,Pack,Vietnam,3.5,False
835,MR. NOODLES,Shrimp,Pack,Canada,2.5,False
834,INDOMIE,Mi Goreng Kriuuk Pedas,Pack,Indonesia,3.75,False
833,WAI WAI,Vegetarian,Pack,Thailand,3.5,False
832,DRAGONFLY,Mee Goreng Dry Ramen Noodles,Pack,China,3.75,False
831,VIFON,Instant Porridge Chicken,Pack,Vietnam,3.25,False
830,SEVEN ELEVEN,Seven & I Shoyu,Cup,Japan,4.5,False
829,PALDO,Kko Kko Myun King Cup,Bowl,South Korea,4.75,False
828,PALDO,Seolleongtangmyeon,Pack,South Korea,3.5,False
827,PALDO,Rabokki,Pack,South Korea,4.75,False
826,PALDO,Namja,Pack,South Korea,5.0,False
825,PALDO,Shoyu,Cup,Japan,3.25,False
824,PALDO,Bibim Men Cucumber,Pack,South Korea,5.0,False
823,PALDO,Kokomen Spicy Chicken,Pack,South Korea,5.0,True
822,PALDO,Speed King Bowl (Prototype),Bowl,South Korea,3.5,False
821,MASTER KONG,Potatoes & Stewed Beef,Pack,China,5.0,False
820,SUNLEE,Tom Yum Shrimp Rice Stick,Bowl,Thailand,3.75,False
819,MARUCHAN,Tempura Soba,Pack,Japan,4.0,False
818,SUPERMI,Sedaaap Mi Kuah Rasa Soto,Pack,Indonesia,4.0,False
817,SOUPER,Bowl Ramen Shrimp,Bowl,Taiwan,3.75,False
816,VINA ACECOOK,Oh! Ricey Phnom Penh Rice Noodle,Pack,Vietnam,3.75,False
815,CHENCUN,Stewde Chicken Of Mushroom,Cup,China,3.25,False
814,INDOMIE,Beef,Pack,Indonesia,3.5,False
813,MR. NOODLES,Spicy Chicken,Pack,Canada,2.0,False
812,MASTER KONG,Spicy Beef,Pack,China,3.75,False
811,MR. NOODLES,Vegetable,Pack,Canada,1.75,False
810,ABC,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,Indonesia,4.25,False
809,NONGSHIM,Neoguri Mild (South Korea),Pack,South Korea,4.0,False
808,KIM'S BOWL,Vegetarian Tom Yum,Bowl,Thailand,3.5,False
807,SUPERMI,Super Rasa Ayam Bawang,Pack,Indonesia,4.0,False
806,OHSUNG,Hot Spicy Bowl With Soy Peptide,Bowl,South Korea,3.5,False
805,ACECOOK,Super Big Ramen Soy Sauce,Bowl,Japan,1.25,False
804,LITTLE COOK,Abalone Chicken,Cup,Thailand,1.75,False
803,MASTER KONG,Premium Taste Roasted Beef,Bowl,China,4.0,False
802,SARIMI,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,Indonesia,4.5,False
801,GAU DO,Hot Sour Shrimp,Pack,Vietnam,3.75,False
800,MR. NOODLES,Chicken,Pack,Canada,3.0,False
799,NONGSHIM,Bowl Noodle Savory Chicken (New),Bowl,USA,4.25,False
798,GOLDEN WHEAT,South Korean Style Pork,Cup,China,3.0,False
797,GOLDEN MIE,Vegetable,Pack,Dubai,3.75,False
796,VINA ACECOOK,Kingcook Vegetable,Pack,Vietnam,3.0,False
795,MASTER KONG,Red Oil Dan Dan,Tray,China,2.75,False
794,SARIMI,Soto Koya Jeruk Nipis,Pack,Indonesia,4.75,False
793,MR. NOODLES,Spicy Beef,Pack,Canada,1.75,False
792,NONGSHIM,Bowl Noodle Spicy Chicken (New),Bowl,USA,4.5,False
791,ACECOOK,Super Big Ramen Tonkotsu,Bowl,Japan,1.0,False
790,GREENOODLE,Shiitake & Soy Sauce,Pack,Thailand,1.5,False
789,SUPERMI,GoKar,Pack,Indonesia,4.0,False
788,UNI PRESIDENT,100 Beef With Sauerkraut,Pack,Taiwan,4.75,False
787,EMART,Ramen E Ramen White Broth,Pack,South Korea,5.0,False
786,MR. NOODLES,Beef,Pack,Canada,3.0,False
785,SARIMI,Isi 2 Rasa Soto,Pack,Indonesia,3.5,False
784,HANKOW,Cai Lin Ji Dry Noodles,Tray,China,3.25,False
783,NISSIN,Cup Noodles Salsa Picante Chicken,Cup,USA,3.0,False
782,NONGSHIM,Bowl Noodle Savory Shrimp (New),Bowl,USA,3.25,False
781,VINA ACECOOK,Kingcook Beef,Pack,Vietnam,3.0,False
780,OTTOGI,Jin Ramen (Mild) (Import),Pack,South Korea,3.5,False
779,INDOMIE,Mi Goreng Kriuuk Ayam,Pack,Indonesia,3.75,False
778,MAMEE,Express Cup Curry,Cup,Malaysia,2.5,False
777,MR. NOODLES,Oriental,Pack,Canada,2.75,False
776,SARIMI,Isi 2 Rasa Kari spesial,Pack,Indonesia,3.75,False
775,JML,Seafood,Bowl,China,3.0,False
774,INDOMIE,Rasa Sup Sayuran Vegan,Pack,Indonesia,2.25,False
773,LITTLE COOK,TVP Stewed Pork,Bowl,Thailand,3.5,False
772,NONGSHIM,Bowl Noodle Hot & Spicy Beef (New),Pack,USA,3.5,False
771,MI SEDAAP,Mi Kuah Rasa Ayam Bawang,Pack,Indonesia,4.0,False
770,KAILO,Chicken,Pack,Hong Kong,3.5,False
769,NISSIN,Cup Noodles Shrimp Picante Style,Cup,USA,3.25,False
768,FASHION FOOD,Oriental,Bowl,Thailand,0.25,False
767,FASHION FOOD,Mushroom Vegetarian,Bowl,Thailand,1.75,False
766,FASHION FOOD,Beef Pho,Bowl,Thailand,3.75,False
765,SUPER BIHUN,Kuah Rice Noodles,Pack,Indonesia,4.5,False
764,SEMPIO,Seafood Noodle Cup,Bowl,South Korea,3.5,False
763,MAGGI,2 Minute Noodles Tricky Tomato,Pack,India,3.25,False
762,LONG KOW,Kimchi Pickle Bean Vermicelli,Pack,Taiwan,1.5,False
761,THAI KITCHEN,Garlic Vegetable Rice Noodle,Pack,USA,3.5,False
760,NISSIN,Big Cup Noodles Roast Chicken,Cup,USA,3.25,False
759,NONGSHIM,Bowl Noodle Savory Lobster (New),Bowl,USA,3.75,False
758,JML,Artificial Stew Pork,Bowl,China,3.25,False
757,INDOMIE,Mi Goreng Vegan,Pack,Indonesia,4.25,False
756,DAIKOKU,Bikkuchigekara Big Chige,Bowl,Japan,3.75,False
755,NONGSHIM,Udon ,Bowl,South Korea,4.25,False
754,NONGSHIM,Ansungtangmyun (US Version),Pack,USA,3.75,False
753,NONGSHIM,Soba,Pack,South Korea,4.25,False
752,NONGSHIM,Bowl Noodle Savory Tempura Udon,Bowl,USA,3.5,False
751,NONGSHIM,Shin Ramyun Black Onion,Cup,South Korea,5.0,False
750,NONGSHIM,Bowl Noodle Spicy Kimchi (New),Bowl,USA,3.75,False
749,SAPPORO ICHIBAN,Chow Mein (New),Pack,USA,5.0,False
748,HOSOONYI,Naengmyeon Combo,Bowl,USA,3.75,False
747,NISSIN,Spoon-it Chicken,Pack,USA,3.5,False
746,JML,Artificial Mushroom Chicken,Bowl,China,1.25,False
745,NONGSHIM,Jinjja Jinjja,Pack,South Korea,5.0,False
744,PAYLESS,Instant Mami Beef,Pack,Philippines,3.25,False
743,MAMEE,Express Cup Tom Yum,Cup,Malaysia,3.75,False
742,GOLDEN MIE,chicken,Pack,Dubai,3.25,False
741,WEI LIH,Good Good Eat Super Ramen Vegetable,Pack,Taiwan,2.75,False
740,INDOMIE,Mi Goreng Sate (Local),Pack,Indonesia,5.0,False
739,JML,Artificial Spicy Beef,Bowl,China,3.5,False
738,NISSIN,U.F.O. Yakiosoba,Bowl,Japan,3.75,False
737,GAU DO,Chicken Shrimp,Pack,Vietnam,2.5,False
736,MARUCHAN,Yakisoba Spicy Vegetable,Tray,USA,3.25,False
735,OTTOGI,Odongtong Myon Seafood,Bowl,South Korea,2.75,False
734,INDOMIE,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Pack,Indonesia,5.0,False
733,INDOMIE,Rasa Soto Betawi,Pack,Indonesia,4.5,False
732,INDOMIE,Curly Noodle With Chicken Chilli Paddi,Pack,Indonesia,4.25,False
731,INDOMIE,Rasa Mi Kocok Bandung,Pack,Indonesia,3.25,False
730,INDOMIE,Rasa Soto Banjar Limau Kulit,Pack,Indonesia,5.0,False
729,INDOMIE,Mi Goreng Jumbo Beef,Pack,Indonesia,5.0,False
728,INDOMIE,Rasa Kari Ayam Medan,Pack,Indonesia,5.0,False
727,INDOMIE,Rasa Empal Gentong,Pack,Indonesia,4.0,False
726,INDOMIE,Mi Goreng Cakalang,Pack,Indonesia,4.0,False
725,INDOMIE,Mi Goreng Instant Cup Noodles,Cup,Indonesia,5.0,False
724,INDOMIE,Curly Noodle With Laksa Chilli,Pack,Indonesia,3.5,False
723,INDOMIE,Mi Goreng Barbecue Chicken,Pack,Indonesia,5.0,False
722,YAMAMOTO,Seafood Ramen,Bowl,Japan,3.5,False
721,NONGSHIM,Bowl Noodle Savory Beef,Bowl,USA,4.0,False
720,GOLDEN MIE,Chicken Curry,Pack,Dubai,3.75,False
719,NISSIN,Spoon-it Beef,Pack,USA,3.25,False
718,OTTOGI,Kiss Myon,Pack,South Korea,3.75,False
717,NISSIN,Ramen Bowl Spicy Chicken,Bowl,USA,3.25,False
716,VIFON,Hu Tieu Ca Stewed Fish,Bowl,Vietnam,3.75,False
715,INDOMIE,Mi Goreng Rendang (Import),Pack,Indonesia,5.0,True
714,PULMUONE,Nature Is Delicious Spicy,Pack,South Korea,3.75,False
713,NISSIN,Spoon-it Creamy Chicken,Pack,USA,4.0,False
712,FOUR SEAS,Seaweed,Bowl,Hong Kong,3.25,False
711,NONGSHIM,Hearty Rice Noodle Beef,Pack,South Korea,4.25,False
710,SAIGON VE WONG,Kung Fu Mixed Foods,Bowl,Vietnam,2.75,False
709,NISSIN,Chow Mein Spicy Chicken,Tray,USA,3.25,False
708,WU MU,Pork Flavor Ramen,Pack,Taiwan,2.75,False
707,MEE JANG,Noodle Soup Spicy Beef Garlic Onion,Bowl,Thailand,3.25,False
706,UNIF,Man Han Feast Spring Onion Eel,Bowl,Taiwan,4.25,False
705,GOLDEN WHEAT,South Korean Style Beef,Cup,China,3.5,False
704,NISSIN,Chow Mein Chinese Chicken Vegetable,Tray,USA,4.0,False
703,NISSIN,Spoon-it Rich Hearty Beef Stew,Pack,USA,3.5,False
702,NISSIN,Demae Ramen Black Garlic Oil Tonkotsu,Pack,Japan,4.5,False
701,NISSIN,Big Cup Noodles Lime Chili Shrimp,Cup,USA,4.0,False
700,NISSIN,Chikin Ramen (Local),Pack,Japan,5.0,False
